title,time,click,content
"
                    블록체인이 4차 산업혁명에서의 역할을 잘 설명하고 있는 동영상 공유합니다.                    ",07-01,2592,▶동영상내용요약입니다.■AI+12TECH요약*6대디지털화기술1.IoT사물인터넷(사물들의초연결)2.LBS(공간정보의디지털화)3.클라우드(빅데이터의공간)4.빅데이터(가치있는거대한데이터)5.IoB(웨어러블)6.SNS(인간의융합촉진연결망)  |  |{{인공지능}}  |  | *6대아날로그화기술1.서비스디자인(인간을위한서비스제공)2.3D프린터/DIY(가상의정보를물질화)3.증강가상현실(가장정보를현실경험화)5.게임화(O2O의동기부여)6.플랫폼(반복되는공통역량의공유)*4차산업혁명은현실과가상이인간을중심으로4단계로12기술이융합하는것이다.*현실세계데이터(IoTIoB)->클라우드->빅데이터->인공지능분석예측->최적화->서비스===>각단계별각종규제가많음-클라우드규제-빅데이터규제-인공지능규제-오프라인서비스유합-IoT(InternetofThings)규제-IoB(InternetofBiometry)규제*인공지능오픈소스와빅데이터1.Google'TensorFlow'(2015년11월9일공개)1)얼마큼layer를두느냐?2)입력의개수를얼마나두느냐?==>NbyNmetrix만정의하고==>데이터를왕창넣고돌리면스스로학습한다. 2.MS'DistributedMachineLearningToolkit'(2015년11월9일공개) 3.IBM'SystemML'(2015년11월23일공개) 4.Facebook'Bigsur'(2015년12월10일공개)*현실에서가상으로가는디지털화기술6가지-시간:빅데이터/클라우드(메모리들)-공간:IoT/GPS-인간:웨어러블/SNS==>이해를하면현실에서가상에갖다놀수있다=>인공지능=>시간예측공간을맞춰준다.*현실에적용기술6가지-인간:서비스디자인/3D프린팅/증강가상현실/블록체인(신뢰기술)/게임화/플렛폼*2중고리모델-선순환경제사회구축 1.1차분배:생산/혁신/지속가능한생산2.2차분배:수요/분배/지속가능한분배3.투명개방사회(의무적투명조세)+기부장벽제거(잘발적기부확대)==>시장의영역:상기1번으로경제적가치1차분배==>거버넌스의영역:사회적가치2차분재경제사회가치교환체계SmallWorld===================>일류국가로가는길*사라져가는직업들?*새로생겨날직업들?==>일자리는인간의욕망이다.-기계혁명:생존의물질욕망(1차)-전기혁명:안정의물질욕망(2차)-인터넷혁명:사회적연결욕망(3차)==>새로운인간의욕망은?**메슬로우의인간의욕구5단계설(욕망과노동총량=>불변의오류)1.생리적욕구->기능(물질/기후적합/생리위생/12차산업혁명)2.안전의욕구->안전(물질/신체보호/12차산업혁명)3.사회귀속욕구(우리/커뮤니케이션/사회참가/기호화/신체장식/3차산업혁명)4.명예욕구(나/자기표현/4차산업혁명)5.자아실현욕구(나/자기실현/4차산업혁명)==>이후고차원의욕구***결 론*********************************************************************************-4차산업혁명일자리는개인의자기표현욕망이주도개인의자아실현욕망이보완(5차산업혁명/물질의속박을떠나게되면그때부터의...도닦는겁니다.) ***결 론*********************************************************************************-생산성증가일자리:인공지능로봇은기존일자리를10%이하로줄일것으로예상-수요증가일자리:자기표현수요증가->소비정체성->신규일자리원천(개인화경형서비스표준화서비스LifeLogging기술발달)-예:저렴한비용으로나만의코디서비스나만을위한취미파트너나만을위한미디어나만을위한소설나만을위한게임.....-개인화된욕망을융합지능이공급.일자리의개인화&다양화->1인기업시대.생산+소비->공유경제&DIY==>인공지능은1000개데이터에는잘못하고10000개데이터를넣으면아주잘합다.==>100번이하반복되는것은인공지능이잘못하기때문에이것은인간의영역이다.==>어떤직원이유망하냐?묻지말고어떤일이유망한지가중요하다.==>사람은정답이없는일을해야한다.==>디지털DIY의시대(고효율자가생산고효율소셜맞춤)==>GigEconomy와기업가사회:프리랜서의초연결경제2020년미국직업의43%==>O2O기술/O2O서비스/개인기업(Gig소기업)/DIY/사회적기업과공유경제/투명순환사회를위한관리자/신뢰를유지하는거버넌스직업/놀이와문화의업(직업)-최대산업(30%) ***결 론*********************************************************************************-BlockChain기술과직접민주제1.블록체인투표기술의발전2.거래비용의zero화3.스마트직접민주제가능(에스토니아스위스사례)4.직접민주제+대의민주제->1차통과법안국민투표->미투표법안국민투표-인공지능과블록체인이4차산업혁명의승자(다보스포럼)1.초생산경제자산(빅데이터+인공지능)2.초신뢰사회자산(블록체인+싱크탱크)==>호모모빌리언스초생명경제-사회교환-선순환철학-서양철학적인경쟁의시대는가고-동양적철학의창출과분배의선순환시대로간다. ***결 론*********************************************************************************1.현실과가상을융합해서앞선기술국가를만든다.2.기술의성과를서로나누는경제구조를만든다.3.뒷받침할철학을만든다.***********************************************************************************************
"
                    [경고] classicetherwallet.com 해킹 -                                    ",06-30,1537,
"
                    빗썸 1:1 문의 이용 후 이더리움 보이스 피싱 당할뻔 했습니다...                    ",06-30,4155,"정말 일반적인 보이스 피싱 전화도 한번도 받아보지 않아 정말 순간적으로 믿고 넘어갈 뻔 했네요.빗썸 거래소에서만 이더리움을 거래하던 초보라 이번 기회에 ICO에 참여를 해보자 생각해서5이더 정도만 제 계좌로 출금하려 신청하였습니다.신청한 뒤에는 출금이 됬는지 확인 하려 하니 빗썸 고객센터 번호로 문의하라는 팝업창이 뜨며 아예 출금내역 페이지로넘어갈수가 없더군요.물론 제 계좌에서도 들어온 내역이 없었구요그래서 오늘 오전에 고객센터로 전화를 하려하니 문의량이 많아 상담원과 연결할 수가 없었습니다..그래서 1:1문의에 출금이 안 되고 있으니 확인 부탁드린다는 말과 함께 전화 번호를 남겨두었습니다.그리고 오늘 오후 경 080-266-2668번호로부터 전화가 왔습니다. 스팸전화로 ""다이어트전화""라고 떠서 몇번 안 받다가계속 전화가 오길래 혹시나 싶어 전화를 받았습니다.그리고 여성 상담원이 제가 1:1문의에 올렸던 내용을 그대로 이야기 하면서 원래 고객 확인 후 출금해드린다면서OTP번호를 요구하였습니다. 사실 약간 그 때부터 느낌이 좀 이상하긴 했는데처음으로 출금하다보니 경황이 좀 없었던거 같습니다.그래서 아무 생각 없이 OTP번호를 불러줬습니다 ㅜㅜ그리고 그쪽에서 아쉽게 시간이 경과해서 OTP번호가 넘어갔다면서 한번 더 요구했습니다...그 때부터 뭔가 좀 찜찜하더라구요.. 상담원이 약간 보채는 듯한 느낌도 많이 들고그래서 죄송한데 OTP 번호를 요구하는게 이상하다. 지금 해외에 있어 다음에 한국에 가서 하겠다라고 이야기했더니 지금 하지 않으면 안 된다라고 마구 재촉을 하더군요.거기서 완전히 의심으로 바뀌었고 전화를 끊었습니다.그리고 빗썸 페이지에 들어가 보니 제가 신청했던 5이더 출금 외에제 대부분의 이더인 1000이더를 출금하려 했던 내역이 있었습니다.일단 빗썸측에 위의 이야기와 함께 1:1문의 쪽이 해킹 당한것 같으니 조치 바란다고 메일을 보낸 상태입니다.전화 연결하려 하니 죽어도 안 되더군요.....혹시 그러신 분들은 없겠지만... OTP번호 요구에 대해 응답하지 마시길...아직도 가슴이 쿵쾅쿵쾅 거리네요.."
"
                    [봇] 카톡 거래소 시세조회 및 알트코인 조회 봇입니다!                                    ",06-30,3474,비상업적! 완전무룝니다카톡 pc 버전 지원안됩니다!!친구추가는 위 주소를 클릭하시거나 이미지에 표시된데로 하시면 되시고추가적으로 계속 업데이트 하겠습니다1. 시세 및 프리미엄 검색2.폴로닉스 시세검색3.ICO 일정 및 다이렉트 검색 지원추천좀 부탁드립니다!! ㅎㅎ
"
                    코인관련 유료강의 해주실 분 찾습니다.                    ",06-30,2023,안녕하세요.비트코인 이더리룸 리플 등등 블럭체인 기술 부터 역사 등에 관하여 기초적인부분부터 실전에 적용 가능한 범위까지 유료강의 해주실 분 찾습니다.비용은 인원에 수에 맞춰 선생님의 의견에 따라 제공해드리려 합니다.장소는 서울 강남 또는 신촌 입니다.인원은 적게는 3~4인 많게는 8~10인정도 생각 하고 있습니다.쪽지로 연락처 남겨주시면 감사하겠습니다.
"
                    이더 하루채굴량이 얼마나 될까요??                    ",06-29,1572,570 6웨이로 하루채굴하면 얼마나 나오나요?
"
                    [행사취소안내]제13회공개밋업-식품공급망 2.0 (Foodblockchain.xyz)                    ",06-28,1035,
"
                    zcash 채굴해볼려구 하는데요                    ",06-27,1388,rd470 6웨이로 채굴할려구 하는데요 하루 채굴량이 얼마나 되는지 아시는분 ??
"
                    (마이이더월렛)EOS ICO참여시에 그냥 계정으로 .... 이더를 보냈는데요. 이러면 …                    ",06-27,4018,보내지는건 잘 보내졌습니다. 근데 그냥 사전 작업없이 계정으로 바로 보냈습니다. 이러면 ..... 참가는 못하나요?ㅜㅜ돌려받을 순있겠죠?-------------------------------------------------------------------------
"
                    [취소안내]제 13회 서울 이더리움 밋업 개최 - 블록체인을 활용한 식량공급망 2.0(…                                    ",06-26,3184,제 13회 밋업이 촉박한 일정으로 개최되었습니다.이번에 참여하는 FoodBlockchain은 아직 개발 단계 중에 있는 상태이기때문에으로 진행될 예정입니다.연사의 프레젠테이션 이후진행하고자 합니다. 올려드린 자료를 미리 확인하시고 의문점들에 대한 깊은 토론이 진행되길 바랍니다. 기술적인 내용 뿐 아니라 사업 실현성의 여부까지 고려해보면 좋을 듯 합니다.자료를 보시면서 FoodBlockchain팀에게 궁금한 점이 있으신 분은 Meetup에서 토론해주시거나사전에 Meetup의 댓글이나 쪽지 혹은 ojune2o@naver.com로 질문 남겨주시면 Meetup때 대신 전달하도록 하겠습니다.제 13회 서울 이더리움 밋업 신청 페이지(150명 마감 이후 자동으로 선착순 대기로 신청됩니다.)----------------------------------------------------------○참여사 소개최근 에너지 물류 의료정보 Donation 등 기존시스템을 블록체인을 활용하여 대체하려는 시도가 증가하고 있습니다. 굴지의 에너지회사들은 에너지공급망을 새롭게 개편하고 있으며 삼성 SDS는 기존 물류 서비스 Gem은 각종 의료 정보 UN은 Donation망을 블록체인으로 대체하려고 합니다. 최근 월마트에서도 유통망을 블록체인화 시키려는 시도를 보여주고 있습니다.FoodBlockchain.xyz는 기존의 식량 공급망(Food supply chain)을 블록체인으로 대체하고자 하는 기업입니다. 기존 식량 공급망 체계에 대한 불투명성과 복잡한 체계로 인한 문제점들을 해결해 나가고자 합니다. 기존의 식량 공급망의 중요한 문제점을 지적하면서 이를 개선하고자 이더리움 블록체인을 이용합니다.FoodBlockchain.xyz의 비전페이퍼에 따르면유통과정에서의 품질 보증의 한계기관 신뢰의 필요성혼동을 일으키는 라벨의 문제소작농의 경쟁력 약화공급망의 불투명성지속가능성 인지 부족 문제등의 기존 문제에 대한 솔루션을 제공하면서 식량공급망 2.0시대로 나아갈 것이라고 설명합니다.공식 페이지비전 페이퍼dAPP 데모 영상이번 제13회 공개밋업에서는 FoodBlockchain.xyz의가 연사로 참여하여 FoodBlockchain.xyz의 아이디어와 사업 내용에 대해 설명하고 토론을 가질 예정입니다.○행사장안내주소 :서울특별시 강남구 역삼로 165 해성빌딩(TIPS타운) B1주차문의팁스타운(TIPS Town) 내의 주차장 이용이 불가합니다. 팁스타운 주변도 골목이 협소하여 주차공간이 마땅치 않습니다. 되도록 대중교통을 이용해주시면 감사하겠습니다.인원제한 : 150명 (이후 신청자는 자동으로 대기인원으로 신청됩니다.)○ Event InformationAddress : TIPS Town. B1 floor 165 Yeoksam-ro Gangnam-gu Seoul.Parking guide:Parking in TIPS Town is not available. There is a narrow alley around the TIPS Town so parking space is not enough.We would appreciate if you could use public transportation as much as possible.
"
                    [신문] 비트코인 탈취, OTP까지 무력화... 대형 거래소마저 해커 사냥터로                                    ",06-25,2773,"출처: """
